60429.92778935185	4.231549975923257	0.5307901152321978	0.008541989946973184	1.7622979435936692e-06	/home/alpha/ccd/archive/20240428/Bn20240428_230.fts
60429.70804398148	3.091133005010331	-0.7931660491462423	0.0021417501997258123	2.6370292515108484e-06	/home/alpha/ccd/archive/20240428/Bn20240428_182.fts
60429.99943287037	4.472493519167049	0.8173131595112918	0.008299940318242846	2.026988717348402e-06	/home/alpha/ccd/archive/20240428/Bn20240428_246.fts
60430.48339120371	4.510321291848042	1.2378774083343687	0.008692346779300333	2.180574342943687e-06	/home/alpha/ccd/archive/20240428/Bn20240428_352.fts
60430.6221875	3.642955439678054	0.9962591395995868	0.005248817250508546	2.468820581820211e-06	/home/alpha/ccd/archive/20240428/Bn20240428_383.fts
60430.43414351852	4.463690925282011	1.397932881467435	0.010245106872791844	2.2198372792046962e-06	/home/alpha/ccd/archive/20240428/Bn20240428_341.fts
60429.80243055556	3.5923534735659133	-0.5842824168807773	0.005247042507796572	2.45243348032682e-06	/home/alpha/ccd/archive/20240428/Bn20240428_202.fts
60428.70379629629	0.4837222756883565	-0.5768034464183717	-0.00023154041255371533	1.633424095436956e-06	/home/alpha/ccd/archive/20240428/Bn20240428_024.fts
60429.65431712963	2.720671236014881	-0.7822445328530678	0.0008145741890753707	2.4165113921969596e-06	/home/alpha/ccd/archive/20240428/Bn20240428_170.fts
60429.528958333336	2.883318937084417	0.3121234452835337	0.0013916568921076627	2.597361821343922e-06	/home/alpha/ccd/archive/20240428/Bn20240428_142.fts
60430.38041666667	4.269953996743965	1.9595258780013196	0.009132306054948696	1.993617005918221e-06	/home/alpha/ccd/archive/20240428/Bn20240428_329.fts
60429.47971064815	-1.4791470452511164	3.072860332022117	-0.003130733604308634	2.052601019808279e-06	/home/alpha/ccd/archive/20240428/Bn20240428_131.fts
60429.681180555555	2.895186874342688	-0.7835501344233858	0.0011088077873679346	2.535195215566762e-06	/home/alpha/ccd/archive/20240428/Bn20240428_176.fts
60430.474444444444	4.496480083238069	1.2276161226221156	0.008868248174385501	2.256706881779587e-06	/home/alpha/ccd/archive/20240428/Bn20240428_350.fts
60428.60724537037	-0.19244652403289386	-0.15102101576509555	0.0025020817583991657	1.1770730870772263e-06	/home/alpha/ccd/archive/20240428/Bn20240428_003.fts
60430.349074074074	4.163122349796078	2.043534117247974	0.008554741859648324	1.8763060738096202e-06	/home/alpha/ccd/archive/20240428/Bn20240428_322.fts
60429.98599537037	4.436348408321227	0.7733963360498416	0.008947944483613166	1.9620186350819356e-06	/home/alpha/ccd/archive/20240428/Bn20240428_243.fts
